ignore,artist_gender,artist,title,year,songwriter_is_artist,id
,m;f,Atlantic Starr,Always,1987.0,,1936
,m;f,Atlantic Starr,Secret Lovers,1986.0,,1937
,m,Pet Shop Boys,Always On My Mind,1988.0,,1938
,f,The Bangles,Manic Monday,1986.0,,1939
,m,Sir Mix-A-Lot,Baby Got Back,1992.0,,1941
,f,Monica,Angel Of Mine,1999.0,,1944
,f,Amy Grant,Baby Baby,1991.0,1,1952
,m;nb,Migos ft. Lil Uzi Vert,Bad And Boujee,2017.0,,1956
,m,Future,Mask Off,2017.0,,1957
,m;f,Machine Gun Kelly x Camila Cabello,Bad Things,2017.0,1,1962
,f,Christina Aguilera,Beautiful,2003.0,,1968
,f,P!nk,Get The Party Started,2001.0,,1969
,m,James Blunt,You're Beautiful,2006.0,1,1971
,m,Next,Too Close,1998.0,,1979
,f,Tina Turner,Better Be Good To Me,1984.0,,1984
,m;f,Heart,Never,1985.0,1,1985
,m;f,Jeremih,Birthday Sex,2009.0,,1988
,f,Cardi B,Bodak Yellow (Money Moves),2017.0,1,1999
,m,Matthew Wilder,Break My Stride,1984.0,,2003
,m;f,Evanescence ft. Paul McCoy,Bring Me To Life,2003.0,1,2009
,m,David Archuleta,Crush,2008.0,,2010
,m,D.R.A.M. ft. Lil Yachty,Broccoli,2016.0,,2011
,m,KYLE ft. Lil Yachty,iSpy,2017.0,,2012
,f,Neneh Cherry,Buffalo Stance,1989.0,1,2017
,m;f,Aretha Franklin & George Michael,I Knew You Were Waiting (For Me),1987.0,,2018
,m,Survivor,Burning Heart,1986.0,,2021
,m,Survivor,The Search Is Over,1985.0,,2022
,m,Crazy Town,Butterfly,2001.0,,2025
,m,Levert,Casanova,1987.0,,2027
,m,Calloway,I Wanna Be Rich,1990.0,,2028
,f,Cyndi Lauper,Change Of Heart,1987.0,1,2033
,f,Cyndi Lauper,She Bop,1984.0,1,2034
,m,Snow Patrol,Chasing Cars,2006.0,,2039
,m,Taylor Hicks,Do I Make You Proud,2006.0,,2040
,m,Duran Duran,I Don't Want Your Love,1988.0,,2046
,m,The Fray,How To Save A Life,2006.0,,2048
,f,Paula Abdul,Cold Hearted,1989.0,,2051
,f,Paula Abdul,Straight Up,1989.0,,2052
,f,Expose,Come Go With Me,1987.0,,2059
,f,Expose,Seasons Change,1988.0,,2060
,f,Christina Aguilera,What A Girl Wants,2000.0,,2062
,f,Gloria Estefan,Don't Wanna Lose You,1989.0,1,2066
,f,Vanessa Williams,Save The Best For Last,1992.0,,2072
,m,The Moments,Love On A Two-Way Street,1970.0,,2092
,m,Tears For Fears,Everybody Wants To Rule The World,1985.0,,2097
,m,Tears For Fears,Shout,1985.0,,2098
,m,Portugal. The Man,Feel It Still,2017.0,1,2103
,f,Kim Wilde,You Keep Me Hangin' On,1987.0,,2104
,f,Paula Abdul,Forever Your Girl,1989.0,,2125
,m;f,Paula Abdul & Wild Pair,Opposites Attract,1990.0,,2126
,f,Adina Howard,Freak Like Me,1995.0,,2131
,m,Tone-Loc,Funky Cold Medina,1989.0,,2137
,m,Tone-Loc,Wild Thing,1989.0,,2138
,m,PSY,Gangnam Style,2012.0,,2143
,m,PSY,Gentleman,2013.0,,2144
,f,Lumidee,"Never Leave You - Uh Ooh, Uh Oooh!",2003.0,1,2150
,m,Avicii,Wake Me Up!,2013.0,,2156
,m,Baauer,Harlem Shake,2013.0,,2158
,m,Fine Young Cannibals,Good Thing,1989.0,,2163
,m,Fine Young Cannibals,She Drives Me Crazy,1989.0,,2164
,f,Whitney Houston,Greatest Love Of All,1986.0,,2167
,f,Whitney Houston,Saving All My Love For You,1985.0,,2170
,f,Tove Lo,Habits,2014.0,1,2173
,m,Lifehouse,Hanging By A Moment,2001.0,,2177
,m,Lifehouse,You And Me,2005.0,,2178
,m,Rod Stewart,Have I Told You Lately,1993.0,,2183
,m;f,John Mellencamp & Me'Shell Ndegeocello,Wild Night,1994.0,,2184
,m,Don Johnson,Heartbeat,1986.0,,2185
,f,Whitney Houston ft. Faith Evans & Kelly Price,Heartbreak Hotel,1999.0,,2187
,f,Belinda Carlisle,Heaven Is A Place On Earth,1987.0,,2191
,m;f,Santana ft. Michelle Branch,The Game Of Love,2002.0,,2192
,m,Whitesnake,Here I Go Again,1987.0,,2195
,m,Whitesnake,Is This Love,1987.0,,2196
,m,Michael Jackson,Thriller,1984.0,,2200
,m,OutKast,Hey Ya!,2003.0,,2201
,m,OutKast,Ms. Jackson,2001.0,,2202
,m,Huey Lewis & the News,Hip To Be Square,1986.0,1,2203
,m,Huey Lewis & the News,The Power Of Love,1985.0,1,2204
,m;f,Simply Red,Holding Back The Years,1986.0,,2205
,m,Culture Club,Karma Chameleon,1984.0,,2206
,m,Daughtry,Home,2007.0,,2207
,m,Daughtry,It's Not Over,2007.0,,2208
,m,Eagles,Hotel California,1977.0,,2209
,m,Don Henley,The Boys Of Summer,1985.0,1,2210
,m,Glenn Frey,You Belong To The City,1985.0,1,2212
,m,Dru Hill ft. Redman,How Deep Is Your Love,1998.0,,2213
,m,Mario,Just A Friend 2002,2002.0,,2214
,m,Roger,I Want To Be Your Man,1988.0,,2217
,m,H-Town,Knockin' Da Boots,1993.0,,2219
,f,Fantasia,I Believe,2004.0,,2220
,f,Jessica Simpson,I Wanna Love You Forever,1999.0,,2221
,f,Cathy Dennis,Touch Me (All Night Long),1991.0,,2231
,f,Mariah Carey,I Still Believe,1999.0,,2242
,m;f,Divinyls,I Touch Myself,1991.0,1,2244
,m,P.M. Dawn,I'd Die Without You,1992.0,,2246
,m,P.M. Dawn,Set Adrift On Memory Bliss,1991.0,,2247
,m,Vanilla Ice,Play That Funky Music,1991.0,,2249
,m,Queen,We Will Rock You/We Are The Champions,1978.0,,2251
,m,Linkin Park,In The End,2002.0,,2254
,m;f,Fort Minor ft. Holly Brook,Where'd You Go,2006.0,,2255
,m,Brian Hyland,Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,1960.0,,2260
,m,"Carl Dobkins, Jr.",My Heart Is An Open Book,1959.0,,2261
,m,Van Halen,Jump,1984.0,,2262
,m,Van Halen,Why Can't This Be Love,1986.0,,2263
,m,Third Eye Blind,Jumper,1999.0,,2268
,m,Third Eye Blind,Semi-Charmed Life,1997.0,,2269
,m,Bone Thugs-N-Harmony,Look Into My Eyes,1997.0,,2276
,m,Bone Thugs-N-Harmony,Tha Crossroads,1996.0,1,2277
,f,Jody Watley,Looking For A New Love,1987.0,1,2278
,f,Jody Watley,Real Love,1989.0,1,2279
,m,The Cure,Love Song,1989.0,,2294
,f,Suzanne Vega,Luka,1987.0,1,2297
,m;f,DNA ft. Suzanne Vega,Tom's Diner,1990.0,1,2298
,f,Belinda Carlisle,Mad About You,1986.0,,2299
,f,Madonna,Material Girl,1985.0,,2300
,m,Lou Bega,Mambo No. 5 (A Little Bit Of...),1999.0,1,2303
,m,Perez Prado,Patricia,1958.0,1,2304
,m,Bad English,Price Of Love,1990.0,,2314
,m,The Rolling Stones,Mixed Emotions,1989.0,,2315
,m,OutKast ft. Sleepy Brown,The Way You Move,2003.0,,2322
,m,LSG,My Body,1997.0,,2323
,m;f,Busta Rhymes ft. Janet,What's It Gonna Be?!,1999.0,,2324
,m,Creed,My Sacrifice,2002.0,,2335
,m,Creed,With Arms Wide Open,2000.0,,2336
,m,Domenico Modugno,Nel Blu Dipinto Di Blu (Volaré),1958.0,1,2339
,m,Bobby Rydell,Volare,1960.0,,2340
,m,Commodores,Nightshift,1985.0,,2343
,m,Howard Jones,No One Is To Blame,1986.0,1,2351
,m,Howard Jones,Things Can Only Get Better,1985.0,1,2352
,f,Dixie Chicks,Not Ready To Make Nice,2007.0,1,2355
,m;f,LMFAO ft. Lauren Bennett & GoonRock,Party Rock Anthem,2011.0,,2365
,m,LMFAO,Sexy And I Know It,2011.0,,2366
,m,Kevin Lyttle ft. Spragga Benz,Turn Me On,2004.0,1,2370
,f,Ashlee Simpson,Pieces Of Me,2004.0,1,2375
,f,Natasha Bedingfield,Pocketful Of Sunshine,2008.0,1,2376
,f,Natasha Bedingfield,Unwritten,2006.0,1,2378
,m,UB40,Red Red Wine,1988.0,,2383
,m,Neil Diamond,Sweet Caroline (Good Times Never Seemed So Good),1969.0,,2384
,m;f,Enigma,Return To Innocence,1994.0,,2387
,m;f,Enigma,Sadeness Part 1,1991.0,,2388
,f,SWV,Weak,1993.0,,2390
,f,Paula Abdul,Rush Rush,1991.0,,2391
,f,Paula Abdul,The Promise Of A New Day,1991.0,1,2392
,f,Kylie Minogue,The Loco-Motion,1988.0,,2396
,m,Spandau Ballet,True,1983.0,,2399
,f,Salt-N-Pepa,Shoop,1993.0,1,2400
,m,Surface,Shower Me With Your Love,1989.0,,2401
,m,Surface,The First Time,1991.0,,2402
,m,Coldplay,Viva La Vida,2008.0,,2410
,m,Poison,Something To Believe In,1990.0,,2417
,m,Poison,Unskinny Bop,1990.0,,2418
,m;f,The Teddy Bears,To Know Him Is To Love Him,1958.0,,2426
,m,The Everly Brothers,Til I Kissed You,1959.0,,2437
,m,The Everly Brothers,Cathy's Clown,1960.0,,2438
,f,Vanessa Williams,Colors Of The Wind,1995.0,,2442
,m;f,Dinah Washington & Brook Benton,Baby (You've Got What It Takes),1960.0,,2443
,m,Brook Benton,It's Just A Matter Of Time,1959.0,1,2444
,f,Destiny's Child,"No, No, No",1998.0,,2448
,m,Yung Joc,It's Goin' Down,2006.0,,2450
,m,Macklemore & Ryan Lewis ft. Ray Dalton,Can't Hold Us,2013.0,1,2451
,m,Macklemore & Ryan Lewis ft. Wanz,Thrift Shop,2013.0,1,2452
,m,Soulja Boy Tell 'Em,Crank That (Soulja Boy),2007.0,,2455
,m,Kid Cudi,Day 'N' Nite,2009.0,,2457
,m;f,Busta Rhymes & Mariah Carey ft. The Flipmode Squad,I Know What You Want,2003.0,1,2460
,m;f,Linda Ronstadt ft. Aaron Neville,Don't Know Much,1989.0,,2461
,m;f,Linda Ronstadt & James Ingram,Somewhere Out There,1987.0,,2462
,f,En Vogue,Don't Let Go (Love),1996.0,,2465
,f,SWV,You're The One,1996.0,1,2466
,f,Connie Francis,Everybody's Somebody's Fool,1960.0,,2471
,f,Connie Francis,My Heart Has A Mind Of Its Own,1960.0,,2472
,f,Eve ft. Alicia Keys,Gangsta Lovin',2002.0,,2475
,m,Jim Reeves,He'll Have To Go,1960.0,,2481
,f,Jeanne Black,He'll Have To Stay,1960.0,,2482
,m;f,Nu Shooz,I Can't Wait,1986.0,,2489
,f,Tiffany,I Think We're Alone Now,1987.0,,2491
,m,Billy Idol,Mony Mony,1987.0,,2492
,f,Brenda Lee,I'm Sorry,1960.0,,2493
,f,Brenda Lee,Sweet Nothin's,1960.0,,2494
,m,Right Said Fred,I'm Too Sexy,1992.0,,2499
,m,Boyz II Men,It's So Hard To Say Goodbye To Yesterday,1991.0,,2507
,m;f,Lil' Romeo,My Baby,2001.0,,2508
,f,"Christina Aguilera, Lil' Kim, Mya & P!nk",Lady Marmalade,2001.0,,2511
,m;f,Atlantic Starr,Masterpiece,1992.0,,2512
,m,Terence Trent D'Arby,Sign Your Name,1988.0,1,2513
,m,Terence Trent D'Arby,Wishing Well,1988.0,1,2514
,m,Bobby Rydell,Swingin' School,1960.0,,2515
,m,Bobby Rydell,Wild One,1960.0,,2516
,m,Cutting Crew,(I Just) Died In Your Arms,1987.0,,2528
,m,The Crests,16 Candles,1959.0,,2541
,m,Skid Row,18 And Life,1989.0,,2543
,m,Chicago,25 Or 6 To 4,1970.0,,2552
,m,The KLF,3 A.M. Eternal,1991.0,,2554
,m,Lukas Graham,7 Years,2016.0,,2561
,f,Nena,99 Luftballons,1984.0,,2565
,m,Jimmy Charles & the Revelletts,A Million To One,1960.0,,2567
,f,Vanessa Carlton,A Thousand Miles,2002.0,1,2569
,m;f,Kathy Young With The Innocents,A Thousand Stars,1960.0,,2570
,m,Billy Ray Cyrus,Achy Breaky Heart,1992.0,,2571
,f,Celine Dion,All By Myself,1997.0,,2575
,m,Smash Mouth,All Star,1999.0,,2591
,f,Cyndi Lauper,All Through The Night,1984.0,,2596
,m,The Hollywood Argyles,Alley-Oop,1960.0,,2597
,m,Nico & Vinz,Am I Wrong,2014.0,,2600
,m,Boston,Amanda,1986.0,,2602
,m,Lonestar,Amazed,2000.0,,2603
,m,Shaggy ft. Rayvon,Angel,2001.0,,2610
,m,Elvis Presley,Are You Lonesome To-night?,1960.0,,2616
,m,Billy Vera & the Beaters,At This Moment,1987.0,,2618
,f,The Pointer Sisters,Automatic,1984.0,,2619
,f,Brandy,Baby,1995.0,,2622
,m;f,Will To Power,"Baby, I Love Your Way/Freebird Medley",1988.0,,2625
,m,Brian McKnight,Back At One,1999.0,1,2628
,m,Daniel Powter,Bad Day,2006.0,1,2632
,m,Creedence Clearwater Revival,Bad Moon Rising,1969.0,,2633
,m,Stevie B,Because I Love You (The Postman Song),1990.0,,2643
,m;f,Fleetwood Mac,Big Love,1987.0,,2669
,m,The Everly Brothers,Bird Dog,1958.0,,2670
,f,Meredith Brooks,Bitch,1997.0,1,2671
,m,Puddle Of Mudd,Blurry,2002.0,,2683
,m;f,"Zac Efron, Andrew Seeley, & Vanessa Anne Hudgens",Breaking Free,2006.0,,2691
,f,Faith Hill,Breathe,2000.0,,2692
,f,Colbie Caillat,Bubbly,2007.0,1,2704
,m,Jack Scott,Burning Bridges,1960.0,,2709
,f,Carly Rae Jepsen,Call Me Maybe,2012.0,1,2718
,m,UB40,Can't Help Falling In Love,1993.0,,2721
,m,Europe,Carrie,1987.0,,2727
,m,The J. Geils Band,Centerfold,1982.0,,2729
,m,Sam Cooke,Chain Gang,1960.0,1,2730
,m,OMI,Cheerleader,2015.0,,2738
,m,Sammy Johns,Chevy Van,1975.0,,2743
,m,Jay & the Americans,Come A Little Bit Closer,1964.0,,2751
,m;f,The Fleetwoods,Come Softly To Me,1959.0,1,2760
,m,New Edition,Cool It Now,1984.0,,2773
,m,Billy Idol,Cradle Of Love,1990.0,1,2780
,m,Florida Georgia Line ft. Nelly,Cruise,2013.0,,2786
,f,Jennifer Paige,Crush,1998.0,,2793
,m,Quiet Riot,Cum On Feel The Noize,1983.0,,2798
,f,Sophie B. Hawkins,Damn I Wish I Was Your Lover,1992.0,1,2800
,m,The Monkees,Daydream Believer,1967.0,,2809
,f,The Shirelles,Dedicated To The One I Love,1961.0,,2811
,m,Natural Selection,Do Anything,1991.0,,2829
,m,Bobby McFerrin,"Don't Worry, Be Happy",1988.0,,2836
,m,Ritchie Valens,Donna,1959.0,1,2837
,f,Lauryn Hill,Doo Wop (That Thing),1998.0,1,2838
,m,Rod Stewart,Downtown Train,1990.0,,2844
,m,Bobby Darin,Dream Lover,1959.0,1,2845
,f,Madonna,Dress You Up,1985.0,,2847
,m,The Cars,Drive,1984.0,,2849
,m;f,The Essex,Easier Said Than Done,1963.0,,2853
,m,Marty Robbins,El Paso,1959.0,1,2854
,m,Sugar Ray,Every Morning,1999.0,1,2859
,f,Jody Watley,Everything,1990.0,,2862
,m,Vertical Horizon,Everything You Want,2000.0,,2864
,m,Billy Idol,Eyes Without A Face,1984.0,1,2865
,m,Coolio,Fantastic Voyage,1994.0,,2877
,f,CeCe Peniston,Finally,1992.0,1,2902
,m,Owl City,Fireflies,2009.0,,2907
,m,Uncle Kracker,Follow Me,2001.0,,2908
,f,Jewel,You Were Meant For Me,1997.0,1,2910
,m;f,Carl Anderson & Gloria Loring,Friends And Lovers,1986.0,,2924
,f,Bette Midler,From A Distance,1990.0,,2926
,m,DRS,Gangsta Lean,1993.0,,2927
,m,Ray Charles,Georgia On My Mind,1960.0,,2933
,m,The Youngbloods,Get Together,1969.0,,2944
,f,Cyndi Lauper,Girls Just Want To Have Fun,1984.0,,2946
,f,Tracy Chapman,Give Me One Reason,1996.0,1,2950
,m,The All-American Rejects,Gives You Hell,2009.0,,2951
,f,Anita Baker,Giving You The Best That I Got,1988.0,1,2955
,m;f,American Idol Finalists,God Bless The U.S.A.,2003.0,,2960
,m,Marky Mark & the Funky Bunch ft. Loleatta Holloway,Good Vibrations,1991.0,,2969
,m,George Harrison,Got My Mind Set On You,1987.0,,2974
,m,Billy Grammer,Gotta Travel On,1959.0,,2976
,m,The Brothers Four,Greenfields,1960.0,,2983
,m;f,Deee-Lite,Groove Is In The Heart,1990.0,1,2988
,m,Lil Pump,Gucci Gang,2017.0,,2994
,m,The Virtues,Guitar Boogie Shuffle,1959.0,,2997
,m,Jimmy Jones,Handy Man,1960.0,1,3001
,m,Elvis Presley,Hard Headed Woman,1958.0,,3004
,m,The Rolling Stones,Harlem Shuffle,1986.0,,3006
,m,Guy Mitchell,Heartaches By The Number,1959.0,,3019
,m,Warrant,Heaven,1989.0,,3027
,m,Ini Kamoze,Here Comes The Hotstepper,1994.0,1,3036
,m,Damn Yankees,High Enough,1991.0,,3045
,m,New Edition,Hit Me Off,1996.0,,3050
,m;f,The Lumineers,Ho Hey,2012.0,,3055
,m;f,Thompson Twins,Hold Me Now,1984.0,1,3058
,f,Tara Kemp,Hold You Tight,1991.0,,3063
,m,Extreme,Hole Hearted,1991.0,,3067
,m,The Animals,House Of The Rising Sun,1964.0,,3078
,m,Breathe,How Can I Fall?,1988.0,,3080
,m;f,The Heights,How Do You Talk To An Angel,1992.0,,3088
,m,Color Me Badd,I Adore Mi Amor,1991.0,1,3098
,f,Whitney Houston,I Believe In You And Me,1997.0,,3100
,m,All-4-One,I Can Love You Like That,1995.0,,3102
,f,Olivia Newton-John,I Honestly Love You,1974.0,,3110
,f,Dionne Farris,I Know,1995.0,,3113
,f,Klymaxx,I Miss You,1985.0,1,3130
,m,Elvis Presley,I Need Your Love Tonight,1959.0,,3132
,m,All-4-One,I Swear,1994.0,,3137
,f,Macy Gray,I Try,2000.0,1,3142
,m,Joe,I Wanna Know,2000.0,,3149
,f,Brenda Lee,I Want To Be Wanted,1960.0,,3152
,f,Whitney Houston,I Will Always Love You,1992.0,,3154
,f,Whitney Houston,I'm Every Woman,1993.0,,3155
,m,Shai,If I Ever Fall In Love,1992.0,,3160
,f,Sweet Sensation,If Wishes Came True,1990.0,,3162
,m,Ernie Fields & Orch.,In The Mood,1959.0,,3176
,m,Boyz II Men,In The Still Of The Nite,1992.0,,3178
,m,Snow,Informer,1993.0,,3180
,m;f,Kenny Rogers & Dolly Parton,Islands In The Stream,1983.0,,3188
,m,"Shaggy ft. Ricardo ""RikRok"" Ducent",It Wasn't Me,2000.0,,3195
,m,Zay Hilfigerrr & Zayion McCall,Juju On That Beat,2016.0,,3205
,m,The Georgia Satellites,Keep Your Hands To Yourself,1987.0,,3220
,m,Seal,Kiss From A Rose,1995.0,,3221
,m;f,Sixpence None The Richer,Kiss Me,1999.0,,3222
,m,The Beach Boys,Kokomo,1988.0,,3224
,m;f,Edward Byrnes & Connie Stevens,"Kookie, Kookie (Lend Me Your Comb)",1959.0,,3227
,m,Los Lobos,La Bamba,1987.0,,3228
,m,Floyd Cramer,Last Date,1960.0,1,3236
,m,Pearl Jam,Last Kiss,1999.0,,3237
,f,Divine,Lately,1998.0,,3238
,m,Sammy Turner,Lavender-Blue,1959.0,,3240
,m;f,Club Nouveau,Lean On Me,1987.0,,3242
,m,Passenger,Let Her Go,2014.0,,3243
,f,Idina Menzel,Let It Go,2014.0,,3244
,m;f,Far East Movement ft. The Cataracts & Dev,Like A G6,2010.0,,3253
,m,Hinder,Lips Of An Angel,2006.0,,3262
,f,Connie Francis,Lipstick On Your Collar,1959.0,,3268
,m;f,Fleetwood Mac,Little Lies,1987.0,1,3271
,m,The Elegants,Little Star,1958.0,,3273
,m,Joe Public,Live And Learn,1992.0,,3275
,m,James Brown,Living In America,1986.0,,3280
,m,Andy Williams,Lonely Street,1959.0,,3287
,m,R.E.M.,Losing My Religion,1991.0,,3294
,m;f,Vanessa Williams/Brian McKnight,Love Is,1993.0,,3301
,f,Pat Benatar,Love Is A Battlefield,1983.0,,3303
,m,Firehouse,Love Of A Lifetime,1991.0,,3307
,f,Sara Bareilles,Love Song,2008.0,1,3311
,f,Teena Marie,Lover Girl,1985.0,1,3318
,m,Los del Río,Macarena (Bayside Boys Mix),1996.0,,3322
,m,Bobby Darin,Mack The Knife,1959.0,,3324
,f,Cassie,Me & U,2006.0,,3339
,f,Pebbles,Mercedes Boy,1988.0,1,3340
,m,Jan Hammer,Miami Vice Theme,1985.0,,3349
,m,Lou Gramm,Midnight Blue,1987.0,1,3350
,m;f,Everything But The Girl,Missing,1996.0,1,3354
,m;f,Crash Test Dummies,Mmm Mmm Mmm Mmm,1994.0,,3359
,m,Hanson,MMMBop,1997.0,,3360
,m,Alias,More Than Words Can Say,1990.0,,3367
,f,Merril Bainbridge,Mouth,1996.0,1,3370
,m;f,Nina Sky ft. Jabba,Move Ya Body,2004.0,1,3371
,m;f,The Fleetwoods,Mr. Blue,1959.0,,3377
,m,Larry Verne,Mr. Custer,1960.0,,3378
,m,The Fendermen,Mule Skinner Blues,1960.0,,3382
,f,Connie Francis,My Happiness,1959.0,,3385
,m,Goo Goo Dolls,Name,1996.0,,3395
,m;f,Lady Antebellum,Need You Now,2009.0,1,3399
,f,All Saints,Never Ever,1998.0,1,3405
,m,Immature,Never Lie,1994.0,,3410
,m,Corey Hart,Never Surrender,1985.0,1,3412
,m,Jackie Wilson,Night,1960.0,,3415
,m,The Tony Rich Project,Nobody Knows,1996.0,,3431
,m,Johnny Horton,North To Alaska,1960.0,,3433
,m,Duran Duran,Notorious,1986.0,,3439
,m,Frankie J ft. Baby Bash,Obsession (No Es Amor),2005.0,,3442
,m,Ready For The World,Oh Sheila,1985.0,,3445
,m,Great White,Once Bitten Twice Shy,1989.0,,3453
,f,Joan Osborne,One Of Us,1996.0,,3459
,m,The Fixx,One Thing Leads To Another,1983.0,,3463
,m,Barenaked Ladies,One Week,1998.0,,3468
,m,Roy Orbison,Only The Lonely (Know How I Feel),1960.0,1,3469
,m,Yes,Owner Of A Lonely Heart,1983.0,,3472
,m,Desiigner,Panda,2016.0,,3475
,f,Anita Bryant,Paper Roses,1960.0,,3479
,m,Eddie Murphy,Party All The Time,1985.0,,3481
,m,Shop Boyz,Party Like A Rockstar,2007.0,,3483
,m,Huey Lewis & the News,Perfect World,1988.0,,3494
,m;f,Kid Rock ft. Sheryl Crow,Picture,2003.0,,3495
,m,Zayn,Pillowtalk,2016.0,,3498
,f,Dodie Stevens,Pink Shoe Laces,1959.0,,3503
,m,Johnny Tillotson,Poetry In Motion,1960.0,,3505
,f,Expose,Point Of No Return,1987.0,,3507
,m,Bell Biv DeVoe,Poison,1990.0,,3508
,m,Bastille,Pompeii,2014.0,,3509
,m,Ricky Nelson,Poor Little Fool,1958.0,,3512
,m,Luther Vandross,Power Of Love/Love Power,1991.0,1,3513
,m;f,Technotronic ft. Felly,Pump Up The Jam,1990.0,1,3517
,m,Foster The People,Pumped Up Kicks,2011.0,,3519
,m,The Exotic Sounds of Martin Denny,Quiet Village,1959.0,,3520
,m,Johnny & the Hurricanes,Red River Rock,1959.0,,3527
,m,Warren G & Nate Dogg,Regulate,1994.0,,3530
,m,Bruce Willis,Respect Yourself,1987.0,,3534
,m,Mark Morrison,Return Of The Mack,1997.0,1,3536
,m,Falco,Rock Me Amadeus,1986.0,1,3548
,m,Michael Damian,Rock On,1989.0,,3551
,f,Lorde,Royals,2013.0,1,3558
,m,MAGIC!,Rude,2014.0,,3561
,m;f,Real McCoy,Run Away,1995.0,,3566
,m,Soul Asylum,Runaway Train,1993.0,,3570
,m,Johnny Preston,Running Bear,1960.0,,3571
,f,Lolita,Sailor (Your Home Is The Sea),1960.0,,3573
,m,Eagle-Eye Cherry,Save Tonight,1999.0,1,3580
,f,Shanice,Saving Forever For You,1993.0,,3581
,m;f,A Great Big World & Christina Aguilera,Say Something,2013.0,,3582
,m,Phil Phillips & the Twilights,Sea Of Love,1959.0,,3587
,m,The Honeydrippers,Sea Of Love,1984.0,,3589
,f,Laura Branigan,Self Control,1984.0,,3592
,m,Linear,Sending All My Love,1990.0,,3595
,m,Ray J & Yung Berg,Sexy Can I,2008.0,,3601
,m,Gregory Abbott,Shake You Down,1986.0,,3605
,m,Johnny Hates Jazz,Shattered Dreams,1988.0,,3608
,f,Robin S.,Show Me Love,1993.0,,3618
,m,WALK THE MOON,Shut Up And Dance,2015.0,,3620
,m,Johnny Horton,Sink The Bismark,1960.0,1,3631
,f,Connie Stevens,Sixteen Reasons,1960.0,,3633
,m,Onyx,Slam,1993.0,,3635
,m,Santo & Johnny,Sleep Walk,1959.0,,3639
,m,Juvenile ft. Soulja Slim,Slow Motion,2004.0,,3643
,m;f,The Platters,Smoke Gets In Your Eyes,1958.0,,3647
,m,All-4-One,So Much In Love,1994.0,,3650
,m,Clay Aiken,Solitaire,2004.0,,3651
,m;f,Gotye ft. Kimbra,Somebody That I Used To Know,2012.0,,3653
,f,Bonnie Raitt,Something To Talk About,1991.0,,3657
,m,The Impalas,Sorry (I Ran All The Way Home),1959.0,,3659
,m,Tears For Fears,Sowing The Seeds Of Love,1989.0,,3664
,f,Lisa Loeb & Nine Stories,Stay (I Missed You),1994.0,1,3667
,m,Maurice Williams & the Zodiacs,Stay,1960.0,1,3668
,m;f,Rihanna ft. Mikky Ekko,Stay,2013.0,1,3669
,m,Shawn Mendes,Stitches,2015.0,,3676
,m,Joe ft. Mystikal,Stutter,2001.0,,3683
,m,LFO,Summer Girls,1999.0,,3703
,m,Hozier,Take Me To Church,2014.0,,3716
,m,a-ha,Take On Me,1985.0,,3717
,m,The Romantics,Talking In Your Sleep,1984.0,,3725
,m,Mark Dinning,Teen Angel,1960.0,,3730
,m,Sandy Nelson,Teen Beat,1959.0,1,3732
,f,Dido,Thank You,2001.0,1,3740
,m,Bill Parsons,The All American Boy,1959.0,1,3742
,m,Johnny Horton,The Battle Of New Orleans,1959.0,,3744
,f,Miss Toni Fisher,The Big Hurt,1959.0,,3745
,nb,Miley Cyrus,The Climb,2009.0,,3749
,m,The Charlie Daniels Band,The Devil Went Down To Georgia,1979.0,1,3751
,m,Cheap Trick,The Flame,1988.0,,3761
,m,The Verve Pipe,The Freshmen,1997.0,,3763
,m,"Dave ""Baby"" Cortez",The Happy Organ,1959.0,1,3765
,m;f,Peter Cetera & Amy Grant,The Next Time I Fall,1986.0,,3777
,m;f,The Browns,The Old Lamplighter,1960.0,,3779
,m;f,Snap!,The Power,1990.0,,3781
,f,Celine Dion,The Power Of Love,1994.0,,3785
,m,Hoobastank,The Reason,2004.0,,3795
,m,Men Without Hats,The Safety Dance,1983.0,,3797
,m,Simon & Garfunkel,The Sound Of Silence,1965.0,,3798
,f,Sade,The Sweetest Taboo,1986.0,1,3799
,m,Percy Faith,Theme From A Summer Place,1960.0,,3801
,m;f,The Browns,The Three Bells,1959.0,,3802
,m,David Cook,The Time Of My Life,2008.0,,3805
,m,Chubby Checker,The Twist,1960.0,,3806
,m,The Drifters,There Goes My Baby,1959.0,,3812
,f,Tracie Spencer,This House,1991.0,,3816
,m,Clay Aiken,This Is The Night,2003.0,,3820
,m,Fabian,Tiger,1959.0,,3826
,m,Jim Croce,Time In A Bottle,1973.0,1,3832
,m,J-Kwon,Tipsy,2004.0,,3833
,m,Mr. Big,To Be With You,1992.0,,3836
,m,Julian Lennon,Too Late For Goodbyes,1985.0,1,3843
,f,Samantha Fox,Touch Me (I Want Your Body),1987.0,,3848
,f,Martika,Toy Soldiers,1989.0,1,3851
,m,Thomas Wayne & the Delons,Tragedy,1959.0,,3853
,m,The Beatles,Twist And Shout,1964.0,,3864
,f,Stacey Q,Two Of Hearts,1986.0,,3867
,m,Usher,U Remind Me,2001.0,,3870
,m,Kings Of Leon,Use Somebody,2009.0,,3887
,f,Bananarama,Venus,1986.0,,3891
