ignore,writer,id,gender
,J.R. Rotem,1142,m
,J.R. Rotem,1050,m
,J.R. Rotem,1051,m
,J.R. Rotem,1145,m
,J.R. Rotem,1054,m
,Boi-1da,648,m
,Boi-1da,744,m
,Boi-1da,1149,m
,Boi-1da,608,m
,Boi-1da,750,m
,Mike WiLL Made-It,1152,m
,Mike WiLL Made-It,1153,m
,Mike WiLL Made-It,1154,m
,Mike WiLL Made-It,1155,m
,Mike WiLL Made-It,1156,m
,P!nk,1157,f
,P!nk,18,f
,P!nk,1027,f
,P!nk,31,f
,P!nk,36,f
,apl.de.ap,613,m
,apl.de.ap,618,m
,apl.de.ap,619,m
,apl.de.ap,620,m
,apl.de.ap,624,m
,Bruce Springsteen,1167,m
,Bruce Springsteen,1168,m
,Bruce Springsteen,1169,m
,Bruce Springsteen,1170,m
,Bruce Springsteen,1171,m
,Claude Kelly,108,m
,Claude Kelly,339,m
,Claude Kelly,1050,m
,Claude Kelly,26,m
,Claude Kelly,121,m
,Ed Sheeran,371,m
,Ed Sheeran,375,m
,Ed Sheeran,1179,m
,Ed Sheeran,1180,m
,Ed Sheeran,1181,m
,LL Cool J,286,m
,LL Cool J,946,m
,LL Cool J,1184,m
,LL Cool J,1185,m
,LL Cool J,497,m
,Per Gessle,1187,m
,Per Gessle,1188,m
,Per Gessle,1189,m
,Per Gessle,1190,m
,Per Gessle,1191,m
,Ammo,16,m
,Ammo,125,m
,Ammo,131,m
,Ammo,1195,m
,Ammo,1014,m
,Robert Clivillés,163,m
,Robert Clivillés,1198,m
,Robert Clivillés,1199,m
,Robert Clivillés,171,m
,Robert Clivillés,1201,m
,Daryl Simmons,137,m
,Daryl Simmons,142,m
,Daryl Simmons,1204,m
,Daryl Simmons,148,m
,Daryl Simmons,153,m
,Mike Elizondo,799,m
,Mike Elizondo,572,m
,Mike Elizondo,573,m
,Mike Elizondo,716,m
,Mike Elizondo,611,m
,NO I.D.,447,m
,NO I.D.,450,m
,NO I.D.,272,m
,NO I.D.,291,m
,NO I.D.,331,m
,James Fauntleroy,338,m
,James Fauntleroy,273,m
,James Fauntleroy,1219,m
,James Fauntleroy,278,m
,James Fauntleroy,346,m
,Montell Jordan,1222,m
,Montell Jordan,1223,m
,Montell Jordan,1224,m
,Montell Jordan,1225,m
,Montell Jordan,1226,m
,David Foster,1227,m
,David Foster,1228,m
,David Foster,1229,m
,David Foster,1230,m
,David Foster,1231,m
,Mike Rutherford,581,m
,Mike Rutherford,582,m
,Mike Rutherford,583,m
,Mike Rutherford,1235,m
,Mike Rutherford,587,m
,Jim Jonsin,695,m
,Jim Jonsin,1238,m
,Jim Jonsin,654,m
,Jim Jonsin,1240,m
,Jim Jonsin,564,m
,Jennifer Lopez,881,f
,Jennifer Lopez,1243,f
,Jennifer Lopez,286,f
,Jennifer Lopez,884,f
,Jennifer Lopez,1246,f
,Kelly Rowland,204,f
,Kelly Rowland,210,f
,Kelly Rowland,215,f
,Kelly Rowland,813,f
,Kelly Rowland,220,f
,The Weeknd,10,m
,The Weeknd,1253,m
,The Weeknd,683,m
,The Weeknd,685,m
,The Weeknd,1256,m
,Steve Jordan,752,m
,Steve Jordan,167,m
,Steve Jordan,716,m
,Steve Jordan,1260,m
,Steve Jordan,172,m
,Jim Steinman,1262,m
,Jim Steinman,1263,m
,Jim Steinman,1264,m
,Jim Steinman,1265,m
,Jim Steinman,1266,m
,Ali Payami,2,m
,Ali Payami,10,m
,Ali Payami,12,m
,Ali Payami,25,m
,Drew Taggart,1271,m
,Drew Taggart,1272,m
,Drew Taggart,1273,m
,Drew Taggart,1274,m
,Makeba Riddick,1243,f
,Makeba Riddick,208,f
,Makeba Riddick,557,f
,Makeba Riddick,408,f
,Steve Mac,1117,m
,Steve Mac,1119,m
,Steve Mac,1120,m
,Steve Mac,1180,m
,Ryan Tedder,265,m
,Ryan Tedder,1284,m
,Ryan Tedder,1285,m
,Ryan Tedder,211,m
,Justin Tranter,1287,nb
,Justin Tranter,1288,nb
,Justin Tranter,1289,nb
,Justin Tranter,729,nb
,Ricky Reed,1287,m
,Ricky Reed,1133,m
,Ricky Reed,1052,m
,Ricky Reed,1002,m
,Paul Barry,1295,m
,Paul Barry,1296,m
,Paul Barry,1297,m
,Paul Barry,1298,m
,Enrique Iglesias,1296,m
,Enrique Iglesias,1298,m
,Enrique Iglesias,774,m
,Enrique Iglesias,645,m
,Jerry Leiber,1142,m
,Jerry Leiber,1304,m
,Jerry Leiber,1305,m
,Jerry Leiber,1306,m
,Mike Stoller,1142,m
,Mike Stoller,1304,m
,Mike Stoller,1305,m
,Mike Stoller,1306,m
,Sean Kingston,1142,m
,Sean Kingston,773,m
,Sean Kingston,1051,m
,Sean Kingston,1054,m
,David Bowie,751,m
,David Bowie,1316,m
,David Bowie,1317,m
,David Bowie,1318,m
,The Notorious B.I.G.,751,m
,The Notorious B.I.G.,755,m
,The Notorious B.I.G.,1260,m
,The Notorious B.I.G.,758,m
,Rob Thomas,1323,m
,Rob Thomas,1324,m
,Rob Thomas,1325,m
,Rob Thomas,1326,m
,Greg Kurstin,1157,m
,Greg Kurstin,1094,m
,Greg Kurstin,1329,m
,Greg Kurstin,1330,m
,Taboo,613,m
,Taboo,618,m
,Taboo,619,m
,Taboo,620,m
,Andreas Carlsson,1335,m
,Andreas Carlsson,520,m
,Andreas Carlsson,521,m
,Andreas Carlsson,23,m
,Samuel Barnes,1339,m
,Samuel Barnes,1340,m
,Samuel Barnes,212,m
,Samuel Barnes,1246,m
,Sia,12,f
,Sia,1094,f
,Sia,372,f
,Sia,965,f
,Robert Bell,1347,m
,Robert Bell,1348,m
,Robert Bell,1349,m
,Robert Bell,1350,m
,Diplo,371,m
,Diplo,1352,m
,Diplo,1353,m
,Diplo,333,m
,Poo Bear,725,m
,Poo Bear,652,m
,Poo Bear,759,m
,Poo Bear,730,m
,Andrew Farriss,1359,m
,Andrew Farriss,1360,m
,Andrew Farriss,1361,m
,Andrew Farriss,1362,m
,Michael Hutchence,1359,m
,Michael Hutchence,1360,m
,Michael Hutchence,1361,m
,Michael Hutchence,1362,m
,Nate Ruess,110,m
,Nate Ruess,1027,m
,Nate Ruess,1029,m
,Nate Ruess,1031,m
,JRoc,209,m
,JRoc,272,m
,JRoc,273,m
,JRoc,278,m
,Sting,1375,m
,Sting,1376,m
,Sting,1377,m
,Sting,1378,m
,Peter Wolf,1379,m
,Peter Wolf,1380,m
,Peter Wolf,872,m
,Peter Wolf,1382,m
,John Lennon,1316,m
,John Lennon,1384,m
,John Lennon,1385,m
,John Lennon,1386,m
,Debbie Gibson,1387,f
,Debbie Gibson,1388,f
,Debbie Gibson,1389,f
,Debbie Gibson,1390,f
,Bunny DeBarge,883,f
,Bunny DeBarge,696,f
,Bunny DeBarge,758,f
,Bunny DeBarge,698,f
,Paul McCartney,448,m
,Paul McCartney,1384,m
,Paul McCartney,1397,m
,Paul McCartney,1386,m
,Keith Sweat,1399,m
,Keith Sweat,1400,m
,Keith Sweat,1401,m
,Keith Sweat,1402,m
,Stevie Wonder,1403,m
,Stevie Wonder,1404,m
,Stevie Wonder,1405,m
,Stevie Wonder,1406,m
,Guy-Manuel de Homem-Christo,491,m
,Guy-Manuel de Homem-Christo,683,m
,Guy-Manuel de Homem-Christo,685,m
,Guy-Manuel de Homem-Christo,457,m
,Thomas Bangalter,491,m
,Thomas Bangalter,683,m
,Thomas Bangalter,685,m
,Thomas Bangalter,457,m
,Nile Rodgers,491,m
,Nile Rodgers,1340,m
,Nile Rodgers,388,m
,Nile Rodgers,1260,m
,Billy Ocean,546,m
,Billy Ocean,549,m
,Billy Ocean,1421,m
,Billy Ocean,551,m
,Keri Hilson,627,f
,Keri Hilson,451,f
,Keri Hilson,643,f
,Keri Hilson,279,f
,Nelly Furtado,271,f
,Nelly Furtado,275,f
,Nelly Furtado,276,f
,Nelly Furtado,1430,f
,Adele,1329,f
,Adele,1432,f
,Adele,1433,f
,Adele,1434,f
,Gwen Stefani,1435,f
,Gwen Stefani,495,f
,Gwen Stefani,740,f
,Gwen Stefani,1438,f
,Bobby Robinson,167,m
,Bobby Robinson,784,m
,Bobby Robinson,1441,m
,Bobby Robinson,839,m
,Slick Rick,755,m
,Slick Rick,643,m
,Slick Rick,1226,m
,Slick Rick,1156,m
,David Guetta,618,m
,David Guetta,737,m
,David Guetta,832,m
,David Guetta,769,m
,Teddy Riley,1451,m
,Teddy Riley,1400,m
,Teddy Riley,805,m
,Teddy Riley,595,m
,Tony Banks,581,m
,Tony Banks,582,m
,Tony Banks,583,m
,Tony Banks,587,m
,Giorgio Tuinfort,737,m
,Giorgio Tuinfort,740,m
,Giorgio Tuinfort,832,m
,Giorgio Tuinfort,769,m
,Billy Joel,1463,m
,Billy Joel,1464,m
,Billy Joel,1465,m
,Billy Joel,1466,m
,Aaron Schroeder,1467,m
,Aaron Schroeder,1468,m
,Aaron Schroeder,1469,m
,Aaron Schroeder,1470,m
,Walter Afanasieff,160,m
,Walter Afanasieff,166,m
,Walter Afanasieff,172,m
,Walter Afanasieff,173,m
,Albert Hammond,225,m
,Albert Hammond,230,m
,Albert Hammond,240,m
,Albert Hammond,1478,m
,"Jerry ""Wonda"" Duplessis",1479,m
,"Jerry ""Wonda"" Duplessis",1480,m
,"Jerry ""Wonda"" Duplessis",1481,m
,"Jerry ""Wonda"" Duplessis",1060,m
,Wyclef Jean,1479,m
,Wyclef Jean,1480,m
,Wyclef Jean,1481,m
,Wyclef Jean,1060,m
,Jack Antonoff,505,m
,Jack Antonoff,507,m
,Jack Antonoff,1029,m
,Jack Antonoff,1031,m
,Lloyd Price,1491,m
,Lloyd Price,1492,m
,Lloyd Price,1493,m
,Rami,23,m
,Rami,522,m
,Rami,779,m
,Rami,527,m
,Paul Anka,1498,m
,Paul Anka,1499,m
,Paul Anka,1500,m
,Paul Anka,1501,m
,Michael Kamen,541,m
,Michael Kamen,542,m
,Michael Kamen,547,m
,Gloria Estefan,1505,f
,Gloria Estefan,1506,f
,Gloria Estefan,1507,f
,MC Hammer,1508,m
,MC Hammer,1509,m
,MC Hammer,439,m
,Doc Pomus,1511,m
,Doc Pomus,1512,m
,Doc Pomus,1513,m
,Mort Schuman,1511,m
,Mort Schuman,1512,m
,Mort Schuman,1513,m
,Robert Palmer,1517,m
,Robert Palmer,1518,m
,Robert Palmer,1519,m
,Lenny Kravitz,1520,m
,Lenny Kravitz,1521,m
,Lenny Kravitz,252,m
,Meghan Trainor,1523,f
,Meghan Trainor,1524,f
,Meghan Trainor,1133,f
,Bill Bottrell,1526,m
,Bill Bottrell,591,m
,Bill Bottrell,1528,m
,Toby Gad,1529,m
,Toby Gad,816,m
,Toby Gad,1531,m
,Frank Farian,1532,m
,Frank Farian,1533,m
,Frank Farian,1534,m
,Dean Pitchford,1535,m
,Dean Pitchford,1536,m
,Dean Pitchford,1537,m
,DJ White Shadow,702,m
,DJ White Shadow,704,m
,DJ White Shadow,710,m
,Harold Faltermeyer,1541,m
,Harold Faltermeyer,1542,m
,Harold Faltermeyer,1543,m
,Robert Waller,202,m
,Robert Waller,216,m
,Robert Waller,218,m
,Kendrick Lamar,4,m
,Kendrick Lamar,1153,m
,Kendrick Lamar,1154,m
,Mark Taylor,1295,m
,Mark Taylor,1296,m
,Mark Taylor,1298,m
,Anders Bagge,1553,m
,Anders Bagge,1554,m
,Anders Bagge,1555,m
,Mase,751,m
,Mase,752,m
,Mase,1260,m
,Ben McKee,1288,m
,Ben McKee,1105,m
,Ben McKee,1106,m
,Dan Reynolds,1288,m
,Dan Reynolds,1105,m
,Dan Reynolds,1106,m
,Daniel Platzman,1288,m
,Daniel Platzman,1105,m
,Daniel Platzman,1106,m
,Wayne Sermon,1288,m
,Wayne Sermon,1105,m
,Wayne Sermon,1106,m
,John The Blind,1118,m
,John The Blind,1572,m
,John The Blind,1002,m
,Wiz Khalifa,401,m
,Wiz Khalifa,313,m
,Wiz Khalifa,1109,m
,Iggy Azalea,368,f
,Iggy Azalea,1578,f
,Iggy Azalea,29,f
,Mike Posner,723,m
,Mike Posner,1581,m
,Mike Posner,125,m
,Taio Cruz,637,m
,Taio Cruz,15,m
,Taio Cruz,769,m
,Richard Page,1586,m
,Richard Page,251,m
,Richard Page,1588,m
,Jean-Claude Olivier,1339,m
,Jean-Claude Olivier,212,m
,Jean-Claude Olivier,1246,m
,Wayne Kirkpatrick,1592,m
,Wayne Kirkpatrick,1593,m
,Wayne Kirkpatrick,1594,m
,Jon Secada,1595,m
,Jon Secada,1596,m
,Jon Secada,1597,m
,Avril Lavigne,1598,f
,Avril Lavigne,113,f
,Avril Lavigne,1600,f
,Lauren Christy,1598,f
,Lauren Christy,1600,f
,Lauren Christy,645,f
,LRoc,286,m
,LRoc,210,m
,Cee-Lo Green,1606,m
,Cee-Lo Green,1607,m
,Cee-Lo Green,337,m
,John Bettis,1609,m
,John Bettis,1478,m
,John Bettis,1611,m
,Rich Harrison,207,m
,Rich Harrison,210,m
,Rich Harrison,220,m
,Jerry Knight,1615,m
,Jerry Knight,1616,m
,Giorgio Moroder,1617,m
,Giorgio Moroder,218,m
,Giorgio Moroder,1619,m
,Adam Clayton,1620,m
,Adam Clayton,1621,m
,Adam Clayton,1622,m
,Bono,1620,m
,Bono,1621,m
,Bono,1622,m
,Larry Mullen,1620,m
,Larry Mullen,1621,m
,Larry Mullen,1622,m
,The Edge,1620,m
,The Edge,1621,m
,The Edge,1622,m
,Troy Oliver,1632,m
,Troy Oliver,884,m
,Troy Oliver,1246,m
,Kenny Gamble,692,m
,Kenny Gamble,1636,m
,Kenny Gamble,696,m
,Fabolous,1638,m
,Fabolous,800,m
,Fabolous,784,m
,Chris Brown,1641,m
,Chris Brown,1642,m
,Chris Brown,995,m
,David Cole,163,m
,David Cole,171,m
,David Cole,1646,m
,Shep Pettibone,249,m
,Shep Pettibone,261,m
,Shep Pettibone,262,m
,Chad Smith,1650,m
,Sandy Vee,405,m
,Sandy Vee,407,m
,Sandy Vee,737,m
,Ashanti,883,f
,Ashanti,885,f
,Ashanti,886,f
,David Frank,1044,m
,David Frank,1046,m
,David Frank,1048,m
,Brenda Russell,1660,f
,Brenda Russell,291,f
,Peter Cetera,1227,m
,Peter Cetera,943,m
,Peter Cetera,1231,m
,Freedom Williams,1198,m
,Freedom Williams,1199,m
,Freedom Williams,1201,m
,Breyan Isaac,114,m
,Breyan Isaac,130,m
,Breyan Isaac,964,m
,Michelle Williams,210,f
,Michelle Williams,215,f
,Michelle Williams,220,f
,Carol Bayer Sager,1674,f
,Carol Bayer Sager,1675,f
,Carol Bayer Sager,1676,f
,Louis Bell,494,m
,Louis Bell,727,m
,Louis Bell,1679,m
,Brian Lee,494,m
,Brian Lee,727,m
,Brian Lee,1195,m
,Ali Tamposi,494,f
,Ali Tamposi,727,f
,Ali Tamposi,1330,f
,Tyler Joseph,1686,m
,Tyler Joseph,1687,m
,Tyler Joseph,1688,m
,Annie Lennox,1689,f
,Annie Lennox,1690,f
,Annie Lennox,1691,f
,Dave Stewart,1689,m
,Dave Stewart,1690,m
,Dave Stewart,1691,m
,Brad Arnold,1695,m
,Brad Arnold,1696,m
,Brad Arnold,1697,m
,Matt Roberts,1695,m
,Matt Roberts,1696,m
,Matt Roberts,1697,m
,Todd Harrell,1695,m
,Todd Harrell,1696,m
,Todd Harrell,1697,m
,Chad Kroeger,1704,m
,Chad Kroeger,1705,m
,Chad Kroeger,1706,m
,Amund Bjørklund,1707,m
,Amund Bjørklund,213,m
,Amund Bjørklund,414,m
,Espen Lind,1707,m
,Espen Lind,213,m
,Espen Lind,414,m
,Denzil Foster,1713,m
,Denzil Foster,1714,m
,Denzil Foster,394,m
,Thomas McElroy,1713,m
,Thomas McElroy,1714,m
,Thomas McElroy,394,m
,Chingy,639,m
,Chingy,1720,m
,Chingy,1721,m
,Sham,639,m
,Sham,1720,m
,Sham,1721,m
,Zo,639,m
,Zo,1720,m
,Zo,1721,m
,Timmy Thomas,746,m
,Timmy Thomas,1051,m
,Timmy Thomas,1156,m
,Michael Bolton,1731,m
,Michael Bolton,228,m
,Michael Bolton,1733,m
,George Merrill,1040,m
,George Merrill,1735,m
,George Merrill,1736,m
,Shannon Rubicam,1040,f
,Shannon Rubicam,1735,f
,Shannon Rubicam,1736,f
,Doug E. Fresh,755,m
,Doug E. Fresh,643,m
,Doug E. Fresh,1156,m
,Matt Aitken,1743,m
,Matt Aitken,1744,m
,Matt Aitken,1745,m
,Mike Stock,1743,m
,Mike Stock,1744,m
,Mike Stock,1745,m
,Pete Waterman,1743,m
,Pete Waterman,1744,m
,Pete Waterman,1745,m
,Daniel Jones,1752,m
,Daniel Jones,1753,m
,Daniel Jones,1754,m
,Darren Hayes,1752,m
,Darren Hayes,1753,m
,Darren Hayes,1754,m
,Tim Kelley,784,m
,Tim Kelley,1441,m
,Tim Kelley,839,m
,DJ Snake,1352,m
,DJ Snake,727,m
,DJ Snake,957,m
,Luis Resto,606,m
,Luis Resto,608,m
,Luis Resto,609,m
,ILYA,25,m
,ILYA,29,m
,ILYA,34,m
,Ben Margulies,169,m
,Ben Margulies,175,m
,Ben Margulies,178,m
,Chink Santana,885,m
,Chink Santana,886,m
,Chink Santana,887,m
,Chas Sandford,1776,m
,Chas Sandford,1777,m
,Chas Sandford,1778,m
,Ammar Malik,311,m
,Ammar Malik,313,m
,Ammar Malik,379,m
,Will Jennings,1782,m
,Will Jennings,1783,m
,Will Jennings,1784,m
,Balewa Muhammad,1785,m
,Balewa Muhammad,560,m
,Balewa Muhammad,279,m
,Burt Bacharach,1675,m
,Burt Bacharach,455,m
,Burt Bacharach,1676,m
,Carl Sturken,1791,m
,Carl Sturken,1792,m
,Carl Sturken,1793,m
,Evan Rogers,1791,m
,Evan Rogers,1792,m
,Evan Rogers,1793,m
,Bryce Wilson,1797,m
,Bryce Wilson,158,m
,Calvin Harris,1799,m
,Calvin Harris,1800,m
,Calvin Harris,132,m
,Graham Lyle,1802,m
,Graham Lyle,1803,m
,Graham Lyle,1804,m
,Terry Britten,1802,m
,Terry Britten,1803,m
,Terry Britten,1804,m
,Franke Previte,1808,m
,Franke Previte,1809,m
,Franke Previte,624,m
,John DeNicola,1808,m
,John DeNicola,1809,m
,John DeNicola,624,m
,Tim Rice,1814,m
,Tim Rice,931,m
,Tim Rice,1816,m
,7 Aurelius,881,m
,7 Aurelius,882,m
,7 Aurelius,883,m
,Kandi Burruss,204,f
,Kandi Burruss,1821,f
,Kandi Burruss,1180,f
,She'kspere,204,m
,She'kspere,1821,m
,She'kspere,1180,m
,Just Blaze,1826,m
,Just Blaze,557,m
,Just Blaze,1828,m
,Jeff Bass,602,m
,Jeff Bass,606,m
,Jeff Bass,612,m
,Jim Vallance,1832,m
,Jim Vallance,977,m
,Jim Vallance,978,m
,Keith Forsey,1835,m
,Keith Forsey,1542,m
,Keith Forsey,1543,m
,Bernard Edwards,1340,m
,Bernard Edwards,388,m
,Bernard Edwards,1260,m
,40,744,m
,40,745,m
,40,747,m
,Nineteen85,745,m
,Nineteen85,746,m
,Nineteen85,747,m
,Bobby Brown,142,m
,Bobby Brown,1848,m
,Bobby Brown,1849,m
,Kashif,1850,m
,Kashif,756,m
,Kashif,757,m
,Loon,1850,m
,Loon,756,m
,Loon,757,m
,Mario Winans,1850,m
,Mario Winans,757,m
,Mario Winans,759,m
,Mick Jones,1859,m
,Mick Jones,1860,m
,Mick Jones,1353,m
,Harold Logan,1491,m
,Harold Logan,1492,m
,Harold Logan,1493,m
,Jimmy Napes,1865,m
,Jimmy Napes,1866,m
,Jimmy Napes,412,m
,Sam Smith,1865,nb
,Sam Smith,1866,nb
,Sam Smith,412,nb
,John Hornsby,1871,m
,John Hornsby,1872,m
,John Hornsby,1873,m
,Bruce Hornsby,1871,m
,Bruce Hornsby,1872,m
,Bruce Hornsby,1876,m
,Steven Tyler,1877,m
,Steven Tyler,1878,m
,Steven Tyler,1879,m
,Carl Falk,522,m
,Carl Falk,779,m
,Carl Falk,527,m
,Draco Rosa,837,m
,Draco Rosa,1597,m
,Draco Rosa,839,m
,Ron Fair,1092,m
,Ron Fair,1887,m
,Tupac Shakur,319,m
,Tupac Shakur,800,m
,Alessia Cara,1271,f
,Alessia Cara,1891,f
,"Richard ""Biff"" Stannard",1892,m
,"Richard ""Biff"" Stannard",1893,m
,Jasper Cameron,565,m
,Jasper Cameron,267,m
,Fetty Wap,1896,m
,Fetty Wap,1897,m
,Jörgen Elofsson,1898,m
,Jörgen Elofsson,1330,m
,John Barry,1900,m
,John Barry,1901,m
,"Ray Parker, Jr.",1902,m
,"Ray Parker, Jr.",1903,m
,Pierre Marchand,1904,m
,Pierre Marchand,1905,m
,Pierre Marchand,1904,f
,Pierre Marchand,1905,f
,Ali,691,m
,Ali,210,m
,Murphy Lee,691,m
,Murphy Lee,699,m
,B.o.B.,1102,m
,B.o.B.,344,m
,Kevin Kadish,1523,m
,Kevin Kadish,1524,m
,Andy Morris,1916,m
,Andy Morris,751,m
,Ian Devaney,1916,m
,Ian Devaney,751,m
,Lisa Stansfield,1916,f
,Lisa Stansfield,751,f
,Clif Magness,1112,m
,Clif Magness,1047,m
,David Baerwald,1526,m
,David Baerwald,1528,m
,Kevin Gilbert,1526,m
,Kevin Gilbert,1528,m
,Sheryl Crow,1526,f
,Sheryl Crow,1528,f
,JoJo,1930,m
,JoJo,1931,m
,Rory Bennett,1930,m
,Rory Bennett,1931,m
,Joker,1934,m
,Joker,1935,m
,Wayne Lewis,1936,m
,Wayne Lewis,1937,m
,Johnny Christopher,1938,m
,Johnny Christopher,1939,m
,Sir Mix-A-Lot,825,m
,Sir Mix-A-Lot,1941,m
,Stephen Bray,245,m
,Stephen Bray,246,m
,Rhett Lawrence,1944,m
,Rhett Lawrence,751,m
,Nick Monson,702,m
,Nick Monson,1289,m
,Tchami,702,m
,Tchami,957,m
,Charlie Puth,1132,m
,Charlie Puth,1109,m
,Amy Grant,1952,f
,Amy Grant,1593,f
,Christina Milian,636,f
,Christina Milian,1638,f
,Metro Boomin,1956,m
,Metro Boomin,1957,m
,Quavo,1956,m
,Quavo,652,m
,Halsey,1287,nb
,Halsey,1272,nb
,Camila Cabello,1962,f
,Camila Cabello,494,f
,Jason Perry,910,m
,Jason Perry,659,m
,Mary J. Blige,910,f
,Mary J. Blige,799,f
,Linda Perry,1968,f
,Linda Perry,1969,f
,Amanda Ghost,203,f
,Amanda Ghost,1971,f
,Zedd,6,m
,Zedd,8,m
,Arnthor Birgisson,1553,m
,Arnthor Birgisson,1555,m
,Kane Beatz,267,m
,Kane Beatz,831,m
,KayGee,601,m
,KayGee,1979,m
,Julian Bunetta,1118,m
,Julian Bunetta,1572,m
,Ed Drewett,1118,m
,Ed Drewett,1120,m
,Holly Knight,1984,f
,Holly Knight,1985,f
,Travie McCoy,336,m
,Travie McCoy,379,m
,Jeremih,1988,m
,Jeremih,570,m
,Keith James,1988,m
,Keith James,570,m
,Mick Schultz,1988,m
,Mick Schultz,570,m
,Swae Lee,1152,m
,Swae Lee,1155,m
,Sarah Hudson,368,f
,Sarah Hudson,14,f
,"Christopher ""Deep"" Henderson",851,m
,Cardi B,1999,f
,Cardi B,1149,f
,MdL,723,m
,MdL,730,m
,Greg Prestopino,2003,m
,Greg Prestopino,752,m
,Matthew Wilder,2003,m
,Matthew Wilder,752,m
,Fraser T. Smith,637,m
,Fraser T. Smith,1433,m
,David Hodges,2009,m
,David Hodges,2010,m
,Lil Yachty,2011,m
,Lil Yachty,2012,m
,John Lang,1586,m
,John Lang,1588,m
,Steve George,1586,m
,Steve George,1588,m
,Jamie Morgan,2017,m
,Jamie Morgan,2018,m
,Smitty,385,m
,Smitty,699,m
,Frankie Sullivan,2021,m
,Frankie Sullivan,2022,m
,Jim Peterik,2021,m
,Jim Peterik,2022,m
,Flea,2025,m
,Flea,1650,m
,Reggie Calloway,2027,m
,Reggie Calloway,2028,m
,Tab,986,m
,Tab,990,m
,Traci Hale,986,f
,Traci Hale,413,f
,Cyndi Lauper,2033,f
,Cyndi Lauper,2034,f
,Gordon Kennedy,1592,m
,Gordon Kennedy,1594,m
,Tommy Sims,1592,m
,Tommy Sims,1594,m
,Paul Wilson,2039,m
,Paul Wilson,2040,m
,Swizz Beatz,206,m
,Swizz Beatz,388,m
,Angela Beyince,206,f
,Angela Beyince,218,f
,John Taylor,1347,m
,John Taylor,2046,m
,Isaac Slade,1272,m
,Isaac Slade,2048,m
,Joe King,1272,m
,Joe King,2048,m
,Elliot Wolff,2051,m
,Elliot Wolff,2052,m
,Jamie Scott,371,m
,Jamie Scott,1572,m
,Jr Blender,371,m
,Jr Blender,1352,m
,MO,371,f
,MO,1352,f
,Lewis Martineé,2059,m
,Lewis Martineé,2060,m
,Guy Roche,1887,m
,Guy Roche,2062,m
,Shelly Peiken,1887,f
,Shelly Peiken,2062,f
,Gloria Estefan,1595,f
,Gloria Estefan,2066,f
,Graham Edwards,1598,m
,Graham Edwards,1600,m
,Scott Spock,1598,m
,Scott Spock,1600,m
,Jon Lind,1609,m
,Jon Lind,2072,m
,Tom Whitlock,1617,m
,Tom Whitlock,1619,m
,Daddy Yankee,725,m
,Daddy Yankee,494,m
,Andre Merritt,1641,m
,Andre Merritt,1642,m
,Rob. A!,1641,m
,Rob. A!,1642,m
,Michael Bivins,1348,m
,Michael Bivins,949,m
,Detail,209,m
,Detail,651,m
,DaHeala,1253,m
,DaHeala,685,m
,Belly,1253,m
,Belly,1256,m
,Stephan Moccio,1253,m
,Stephan Moccio,134,m
,Bert Keyes,325,m
,Bert Keyes,2092,m
,Sylvia Robinson,325,f
,Sylvia Robinson,2092,f
,Susanna Hoffs,890,f
,Susanna Hoffs,891,f
,Ian Stanley,2097,m
,Ian Stanley,2098,m
,Roland Orzabal,2097,m
,Roland Orzabal,2098,m
,Charli XCX,1578,f
,Charli XCX,378,f
,Brian Holland,2103,m
,Brian Holland,2104,m
,"Dennis ""Dee Tee"" Thomas",1349,m
,"Dennis ""Dee Tee"" Thomas",1350,m
,George Brown,1349,m
,George Brown,1350,m
,Robert Mickens,1349,m
,Robert Mickens,1350,m
,Jeremy Reeves,338,m
,Jeremy Reeves,346,m
,Johnathan Yip,338,m
,Johnathan Yip,346,m
,Ray McCullough II,338,m
,Ray McCullough II,346,m
,Ray Romulus,338,m
,Ray Romulus,346,m
,"Bilal ""The Chef"" Hajji",773,m
,"Bilal ""The Chef"" Hajji",777,m
,Mark DeBarge,883,m
,Mark DeBarge,758,m
,Polow da Don,1642,pm
,Polow da Don,763,pm
,Oliver Leiber,2125,m
,Oliver Leiber,2126,m
,Mike Dean,448,m
,Mike Dean,330,m
,Ty Dolla $ign,448,m
,Ty Dolla $ign,1195,m
,Bootsy Collins,2131,m
,Bootsy Collins,218,m
,Gary Cooper,2131,m
,Gary Cooper,218,m
,Shania Twain,545,f
,Shania Twain,552,f
,Matt Dike,2137,m
,Matt Dike,2138,m
,Michael Ross,2137,m
,Michael Ross,2138,m
,Young M.C.,2137,m
,Young M.C.,2138,m
,PSY,2143,m
,PSY,2144,m
,Yoo Gun-hyung,2143,m
,Yoo Gun-hyung,2144,m
,Pam Sheyne,1044,f
,Pam Sheyne,1046,f
,Lenky,1095,m
,Lenky,2150,m
,Marcella Araica,627,m
,Marcella Araica,451,m
,"Tim ""Attitude"" Clayton",271,m
,"Tim ""Attitude"" Clayton",275,m
,Avicii,114,m
,Avicii,2156,m
,Hector Delgado,1289,m
,Hector Delgado,2158,m
,A$AP Rocky,1289,m
,A$AP Rocky,1149,m
,Julia Michaels,1289,f
,Julia Michaels,729,f
,David Steele,2163,m
,David Steele,2164,m
,Roland Gift,2163,m
,Roland Gift,2164,m
,Linda Creed,2167,f
,Linda Creed,885,f
,Michael Masser,2167,m
,Michael Masser,2170,m
