ignore,artist_gender,artist,title,year,songwriter_is_artist,id
,f,Brandy & Monica,The Boy Is Mine,1998,1,815
,f,Fergie,Big Girls Don't Cry,2007,1,816
,f,Nicki Minaj,Anaconda,2014,1,825
,f,Nicki Minaj,Super Bass,2011,1,831
,m;f,David Guetta ft. Nicki Minaj,Turn Me On,2012,1,832
,m,Aerosmith,Angel,1988,,833
,m,Bon Jovi,Bad Medicine,1988,,834
,m,Bon Jovi,Born To Be My Baby,1989,,835
,m,Ricky Martin,Livin' La Vida Loca,1999,,837
,m,Bon Jovi,Livin' On A Prayer,1987,,838
,m,Sisqo,Thong Song,2000,,839
,m,Bon Jovi,You Give Love A Bad Name,1986,,840
,m,Richard Marx,Angelia,1989,1,841
,m,Richard Marx,Don't Mean Nothing,1987,1,842
,m,Richard Marx,Endless Summer Nights,1988,1,843
,m,Richard Marx,Hold On To The Nights,1988,1,844
,m,Richard Marx,Right Here Waiting,1989,1,845
,m,Richard Marx,Satisfied,1989,1,846
,m,Richard Marx,Should've Known Better,1987,1,847
,m,*NSYNC,This I Promise You,2000,,848
,m,J. Holiday,Bed,2007,,850
,m,Jamie Foxx ft. T-Pain,Blame It,2009,1,851
,m,Elton John,Candle In The Wind 1997,1997,1,865
,m,George Michael & Elton John,Don't Let The Sun Go Down On Me,1992,1,866
,m,Elton John,I Don't Wanna Go On With You Like That,1988,1,867
,m,Elton John,I Guess That's Why They Call It The Blues,1984,1,868
,m,Elton John,Sad Songs (Say So Much),1984,1,869
,m,Elton John,Someone Saved My Life Tonight,1975,1,870
,m;f,Heart,These Dreams,1986,,871
,m;f,Starship,We Built This City,1985,,872
,m;f,Jennifer Lopez ft. Ja Rule,Ain't It Funny,2002,1,881
,m;f,Ja Rule ft. Ashanti,Always On Time,2002,,882
,f,Ashanti,Foolish,2002,1,883
,m;f,Jennifer Lopez ft. Ja Rule,I'm Real,2001,1,884
,m;f,Ja Rule ft. Ashanti,Mesmerize,2003,1,885
,f,Ashanti,Rock Wit U (Awww Baby),2003,1,886
,m;f,Fat Joe ft. Ashanti,What's Luv?,2002,,887
,m;f,Heart,Alone,1987,,889
,f,The Bangles,Eternal Flame,1989,1,890
,f,The Bangles,In Your Room,1989,1,891
,f,Madonna,Like A Virgin,1984,,892
,f,Whitney Houston,So Emotional,1987,,893
,f,JoJo,Too Little Too Late,2006,,894
,f,Cyndi Lauper,True Colors,1986,,895
,m,Bon Jovi,Always,1994,,903
,m,Jon Bon Jovi,Blaze Of Glory,1990,1,905
,m,Bon Jovi,I'll Be There For You,1989,,907
,f,Mary J. Blige,Be Without You,2006,1,910
,f,Aaliyah,Miss You,2003,,920
,m;f,"Pitbull ft. Ne-Yo, Afrojack, & Nayer",Give Me Everything,2011,,925
,m,Elton John,Can You Feel The Love Tonight,1994,1,931
,m,Peter Cetera,One Good Woman,1988,,943
,f,TLC,Creep,1994,,945
,f,Monica,Don't Take It Personal,1995,,946
,f,Blu Cantrell,Hit 'Em Up Style,2001,,948
,m,Boyz II Men,Motownphilly,1991,,949
,f,TLC,Unpretty,1999,1,951
,m,YoungBloodZ ft. Lil Jon,Damn!,2003,,952
,m,Lil Jon & the East Side Boyz ft. Ying Yang Twins,Get Low,2003,,953
,m,Mims,This Is Why I'm Hot,2007,,956
,m,DJ Snake & Lil Jon,Turn Down For What,2014,,957
,m,Flo Rida ft. T-Pain,Low,2007,,960
,m,Flo Rida,My House,2016,,961
,m;f,Flo Rida ft. Wynter,Sugar,2009,,963
,m,Flo Rida,Whistle,2012,,964
,m;f,Flo Rida ft. Sia,Wild Ones,2012,1,965
,f,Blaque,Bring It All To Me,2000,,967
,m,Marc Anthony,I Need To Know,1999,,968
,m,Marc Anthony,You Sang To Me,2000,,972
,m,Bryan Adams,Heaven,1985,1,977
,m,Bryan Adams,Summer Of '69,1985,1,978
,m,Maxi Priest,Close To You,1990,,980
,f,Nicole ft. Missy Elliott & Mocha,Make It Hot,1998,1,982
,f,702,Where My Girls At?,1999,,983
,f,Mya,Case Of The Ex (Whatcha Gonna Do),2000,,986
,m;f,JT Money ft. Sole,Who Dat,1999,1,990
,m,T-Pain ft. Yung Joc,Buy U A Drank (Shawty Snappin'),2007,,993
,m,T-Pain ft. Mike Jones,I'm N Luv (Wit A Stripper),2006,,994
,m,Chris Brown ft. T-Pain,Kiss Kiss,2007,,995
,m,Dr. Dre,Nuthin' But A G Thang,1993,,1001
,m,Jason Derulo ft. Snoop Dogg,Wiggle,2014,,1002
,m,New Kids On The Block,Cover Girl,1989,,1003
,m,New Kids On The Block,Hangin' Tough,1989,,1004
,m,New Kids On The Block,I'll Be Loving You (Forever),1989,,1005
,m,D4L,Laffy Taffy,2005,,1006
,m,New Kids On The Block,Step By Step,1990,,1007
,m,New Kids On The Block,You Got It (The Right Stuff),1989,,1008
,f,Kesha,Your Love Is My Drug,2010,1,1014
,m,Daryl Hall,Dreamtime,1986,1,1015
,m,Daryl Hall & John Oates,Everything Your Heart Desires,1988,1,1016
,m,Paul Young,Everytime You Go Away,1985,,1017
,m,Daryl Hall & John Oates,Method Of Modern Love,1985,1,1018
,m,Daryl Hall & John Oates,Out Of Touch,1984,1,1019
,f,Alicia Keys,Fallin',2001,1,1021
,f,Alicia Keys,If I Ain't Got You,2004,1,1022
,f,Alicia Keys,No One,2007,1,1024
,m;f,P!nk ft. Nate Reuss,Just Give Me A Reason,2013,1,1027
,m,Harry Styles,Sign Of The Times,2017,1,1028
,m,fun.,Some Nights,2012,,1029
,m;nb,fun. ft. Janelle Monáe,We Are Young,2012,,1031
,f,Aretha Franklin,Freeway Of Love,1985,,1038
,f,Whitney Houston,How Will I Know,1986,,1040
,f,Shanice,I Love Your Smile,1992,1,1042
,m,Jermaine Stewart,We Don't Have To Take Our Clothes Off,1986,,1043
,f,Christina Aguilera,Genie In A Bottle,1999,,1044
,m,Chicago,Hard Habit To Break,1984,,1045
,f,Dream,He Loves U Not,2000,,1046
,f,Wilson Phillips,Impulsive,1990,,1047
,m,98 Degrees,The Hardest Thing,1999,,1048
,f,Olivia Newton-John,Twist Of Fate,1984,,1049
,m,Jason Derulo,In My Head,2010,,1050
,m,Iyaz,Replay,2009,,1051
,m,Jason Derulo ft. 2 Chainz,Talk Dirty,2014,,1052
,m,Jason Derulo,Want To Want Me,2015,,1053
,m,Jason Derulo,Whatcha Say,2009,,1054
,f,Rihanna,Love On The Brain,2017,1,1056
,m;f,DJ Khaled ft. Rihanna & Bryson Tiller,Wild Thoughts,2017,1,1060
,m,Pitbull,I Know You Want Me (Calle Ocho),2009,,1070
,m;f,Sean Paul ft. Keyshia Cole,(When You Gonna) Give It Up To Me,2006,1,1092
,m;f,Sia ft. Sean Paul,Cheap Thrills,2016,1,1094
,m,Sean Paul,Get Busy,2003,,1095
,m,Sean Paul,Temperature,2006,,1096
,m;f,B.o.B. ft. Hayley Williams,Airplanes,2010,,1102
,m,Imagine Dragons,Radioactive,2013,,1105
,m,Imagine Dragons,Thunder,2017,,1106
,m,Wiz Khalifa ft. Charlie Puth,See You Again,2015,,1109
,m,Jack Wagner,All I Need,1985,,1112
,f,Wilson Phillips,Hold On,1990,1,1113
,f,Alanis Morissette,Ironic,1996,1,1114
,m,Michael Jackson,Man In The Mirror,1988,,1115
,f,Wilson Phillips,You're In Love,1991,1,1116
,m,O-Town,All Or Nothing,2001,,1117
,m,One Direction,Best Song Ever,2013,,1118
,m,Ruben Studdard,Flying Without Wings,2003,,1119
,m,The Wanted,Glad You Came,2012,,1120
,m,Charlie Puth,Attention,2017,,1132
,f,Meghan Trainor,No,2016,1,1133
,m,Sean Kingston,Beautiful Girls,2007,,1142
,f,Rihanna,SOS,2006,,1145
,m;f,G-Eazy ft. A$AP Rocky & Cardi B,No Limit,2018,1,1149
,m,Rae Sremmurd ft. Gucci Mane,Black Beatles,2016,,1152
,m,Kendrick Lamar,DNA.,2017,,1153
,m,Kendrick Lamar,Humble.,2017,,1154
,nb,Miley Cyrus,We Can't Stop,2013,1,1155
,f,P!nk,Blow Me (One Last Kiss),2012,1,1156
,m,Bruce Springsteen,Brilliant Disguise,1987,1,1166
,m,Bruce Springsteen,Dancing In The Dark,1984,1,1167
,m,Bruce Springsteen,Glory Days,1985,1,1168
,m,Bruce Springsteen,Hungry Heart,1980,1,1169
,f,Natalie Cole,Pink Cadillac,1988,,1170
,m,Ed Sheeran,Perfect,2017,,1178
,m,Ed Sheeran,Shape Of You,2017,,1179
,m,Ed Sheeran,Thinking Out Loud,2015,,1180
,m,LL Cool J,Hey Lover,1995,,1183
,m,LL Cool J,Loungin,1996,,1184
,m;f,Roxette,Dangerous,1990,,1186
,m;f,Roxette,Fading Like A Flower (Every Time You Leave),1991,,1187
,m;f,Roxette,It Must Have Been Love,1990,,1188
,m;f,Roxette,Listen To Your Heart,1989,,1189
,m;f,Roxette,The Look,1989,,1190
,m;f,Fifth Harmony ft. Ty Dolla $ign,Work From Home,2016,,1194
,m;f,C+C Music Factory,Gonna Make You Sweat (Everybody Dance Now),1991,,1197
,m;f,C+C Music Factory ft. Freedom Williams,Here We Go,1991,,1198
,m;f,C+C Music Factory,Things That Make You Go Hmmmm...,1991,,1200
,m,Dru Hill,In My Bed,1997,,1203
,m;f,Jordin Sparks & Chris Brown,No Air,2008,,1218
,m,Montell Jordan,Get It On Tonite,2000,,1221
,m,Sisqo,Incomplete,2000,,1222
,m,Montell Jordan ft. Master P & Silkk The Shocker,Let's Ride,1998,,1223
,f,Deborah Cox,Nobody's Supposed To Be Here,1998,,1224
,m,Montell Jordan,This Is How We Do It,1995,,1225
,m,Peter Cetera,Glory Of Love,1986,,1226
,f,Whitney Houston,I Have Nothing,1993,,1227
,m,John Parr,St. Elmo's Fire (Man In Motion),1985,,1228
,m,Chicago,Will You Still Love Me?,1987,,1229
,m,Chicago,You're The Inspiration,1985,,1230
,m,Mike & the Mechanics,The Living Years,1989,,1234
,m,Soulja Boy Tell 'Em ft. Sammie,Kiss Me Thru The Phone,2009,,1237
,m,Jim Jones,We Fly High,2007,,1239
,m;f,Jennifer Lopez ft. LL Cool J,All I Have,2003,1,1242
,m;f,Jennifer Lopez ft. Styles & Jadakiss,Jenny From The Block,2002,1,1245
,m,The Weeknd,Earned It,2015,,1252
,m,The Weeknd,The Hills,2015,,1255
,m,The Notorious B.I.G. ft. Puff Daddy & Mase,Mo Money Mo Problems,1997,,1259
,m,Meat Loaf,I'd Do Anything For Love (But I Won't Do That),1993,,1261
,f,Celine Dion,It's All Coming Back To Me Now,1996,,1262
,m,Air Supply,Making Love Out Of Nothing At All,1983,,1263
,f,Bonnie Tyler,Total Eclipse Of The Heart,1983,,1264
,f,Nicki French,Total Eclipse Of The Heart,1995,,1265
,m;f,Logic ft. Alessia Cara & Khalid,1-800-273-8255,2017,1,1270
,m;nb,The Chainsmokers ft. Halsey,Closer,2016,1,1271
,m;f,The Chainsmokers ft. Daya,Don't Let Me Down,2016,,1272
,m,The Chainsmokers & Coldplay,Something Just Like This,2017,,1273
,f,Leona Lewis,Bleeding Love,2008,,1283
,m,OneRepublic,Counting Stars,2013,,1284
,nb,Halsey,Bad At Love,2018,1,1286
,m,Imagine Dragons,Believer,2017,,1287
,m;f,Selena Gomez ft. A$AP Rocky,Good For You,2015,1,1288
,m,Enrique Iglesias,Bailamos,1999,,1294
,m,Enrique Iglesias,Be With You,2000,,1295
,f,Cher,Believe,1999,,1296
,m,Enrique Iglesias,Hero,2001,,1297
,m,The Coasters,Charlie Brown,1959,,1303
,m,Wilbert Harrison,Kansas City,1959,,1304
,m,Ben E. King,Stand By Me,1961,,1305
,m,David Bowie,Fame,1975,1,1315
,m,Vanilla Ice,Ice Ice Baby,1990,,1316
,m,David Bowie,Let's Dance,1983,1,1317
,m,matchbox twenty,Bent,2000,,1322
,m,matchbox twenty,If You're Gone,2001,,1323
,m,Santana ft. Rob Thomas,Smooth,1999,1,1324
,m,matchbox twenty,Unwell,2003,,1325
,f,Adele,Hello,2015,1,1328
,f,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,,1329
,m,*NSYNC,Bye Bye Bye,2000,,1334
,m,Soul For Real,Candy Rain,1995,,1338
,m,Will Smith,Gettin' Jiggy Wit It,1998,1,1339
,m,Kool & the Gang,Cherish,1985,1,1346
,m,Bell Biv DeVoe,Do Me!,1990,,1347
,m,Mase,Feel So Good,1997,,1348
,m,DJ Jazzy Jeff & the Fresh Prince,Summertime,1991,,1349
,m;f,Major Lazer & DJ Snake ft. MO,Lean On,2015,1,1351
,f,M.I.A.,Paper Planes,2008,1,1352
,m,INXS,Devil Inside,1988,,1358
,m,INXS,Need You Tonight,1988,,1359
,m,INXS,New Sensation,1988,,1360
,m,INXS,What You Need,1986,,1361
,m,The Police,Every Breath You Take,1983,,1374
,m;f,"Puff Daddy, Faith Evans, & 112",I'll Be Missing You,1997,1,1375
,m,The Police,King Of Pain,1983,,1376
,m,Dire Straits,Money For Nothing,1985,,1377
,m,Wang Chung,Everybody Have Fun Tonight,1986,1,1378
,m;f,Starship,Sara,1986,,1379
,m,El DeBarge,Who's Johnny,1986,,1381
,m,The Beatles,Hey Jude,1968,,1383
,m,John Lennon,Nobody Told Me,1984,,1384
,m,The Beatles,Yesterday,1965,,1385
,f,Debbie Gibson,Foolish Beat,1988,1,1386
,f,Debbie Gibson,Lost In Your Eyes,1989,1,1387
,f,Debbie Gibson,Out Of The Blue,1988,1,1388
,f,Debbie Gibson,Shake Your Love,1987,1,1389
,m,Paul McCartney & Michael Jackson,Say Say Say,1983,1,1396
,m,Silk,Freak Me,1993,,1398
,m,Keith Sweat,I Want Her,1988,1,1399
,m;f,Keith Sweat ft. Athena Cage,Nobody,1996,1,1400
,m,Keith Sweat,Twisted,1996,1,1401
,m,Coolio ft. L.V.,Gangsta's Paradise,1995,,1402
,m,Stevie Wonder,I Just Called To Say I Love You,1984,,1403
,m,Jodeci,Lately,1993,,1404
,m,Will Smith ft. Dru Hill & Kool Mo Dee,Wild Wild West,1999,1,1405
,m,Billy Ocean,There'll Be Sad Songs (To Make You Cry),1986,1,1420
,f,Nelly Furtado,Turn Off The Light,2001,1,1429
,f,Adele,Rolling In The Deep,2011,1,1431
,f,Adele,Set Fire To The Rain,2012,1,1432
,f,Adele,Someone Like You,2011,1,1433
,m;f,No Doubt ft. Bounty Killer,Hey Baby,2002,,1434
,m;f,No Doubt ft. Lady Saw,Underneath It All,2002,,1437
,m,Case,Missing You,2001,,1440
,m,Hi-Five,I Like The Way (The Kissing Game),1991,,1450
,m,Billy Joel,Tell Her About It,1983,,1462
,m,Billy Joel,The River Of Dreams,1993,,1463
,m,Billy Joel,Uptown Girl,1983,,1464
,m,Billy Joel,We Didn't Start The Fire,1989,,1465
,m,Elvis Presley,A Big Hunk O' Love,1959,,1466
,m,Duane Eddy & the Rebels,Because They're Young,1960,,1467
,m,Elvis Presley,It's Now Or Never,1960,,1468
,m,Elvis Presley,Stuck On You,1960,,1469
,f,Whitney Houston,One Moment In Time,1988,,1477
,m;f,Shakira ft. Wyclef Jean,Hips Don't Lie,2006,1,1478
,m,Santana ft. The Product G&B,Maria Maria,2000,,1479
,f,Whitney Houston,My Love Is Your Love,1999,,1480
,m,Lloyd Price,I'm Gonna Get Married,1959,1,1490
,m,Lloyd Price,Personality,1959,1,1491
,m,Lloyd Price,Stagger Lee,1959,1,1492
,m,Paul Anka,It's Time To Cry,1959,1,1497
,m,Paul Anka,Lonely Boy,1959,1,1498
,m,Paul Anka,Puppy Love,1960,1,1499
,m,Paul Anka,Put Your Head On My Shoulder,1959,1,1500
,m;f,Gloria Estefan,1-2-3,1988,1,1504
,m;f,Gloria Estefan,Anything For You,1988,1,1505
,m;f,Gloria Estefan,Rhythm Is Gonna Get You,1987,1,1506
,m,MC Hammer,2 Legit 2 Quit,1992,1,1507
,m,MC Hammer,Have You Seen Her,1990,1,1508
,m,Dion & the Belmonts,A Teenager In Love,1959,,1510
,m,Jimmy Clanton,"Go, Jimmy, Go",1960,,1511
,m,The Drifters,Save The Last Dance For Me,1960,,1512
,m,Robert Palmer,Addicted To Love,1986,1,1516
,m,Robert Palmer,Simply Irresistible,1988,1,1517
,f,The Pussycat Dolls,Stickwitu,2005,,1518
,m,Lenny Kravitz,Again,2001,1,1519
,m,Lenny Kravitz,It Ain't Over 'til It's Over,1991,1,1520
,f,Meghan Trainor,All About That Bass,2014,1,1522
,f,Meghan Trainor,Lips Are Movin,2014,1,1523
,f,Sheryl Crow,All I Wanna Do,1994,1,1525
,f,Sheryl Crow,Strong Enough,1995,1,1527
,m,John Legend,All Of Me,2014,,1528
,f,Beyoncé,If I Were A Boy,2008,,1530
,m,Milli Vanilli,All Or Nothing,1990,,1531
,m,Milli Vanilli,Baby Don't Forget My Number,1989,,1532
,m,Milli Vanilli,Girl I'm Gonna Miss You,1989,,1533
,f,Whitney Houston,All The Man That I Need,1991,,1534
,m,Kenny Loggins,Footloose,1984,,1535
,m,Eric Carmen,Make Me Lose Control,1988,,1536
,m,Harold Faltermeyer,Axel F,1985,1,1540
,m,Bob Seger,Shakedown,1987,,1541
,m,Glenn Frey,The Heat Is On,1985,,1542
,m,98 Degrees,Because Of You,1998,,1552
,m,98 Degrees,Give Me Just One Night (Una Noche),2000,,1553
,f,Samantha Mumba,Gotta Tell You,2000,1,1554
,m,One Direction,Drag Me Down,2015,,1571
,f,Iggy Azalea ft. Charli XCX,Fancy,2014,1,1577
,m,Mike Posner,I Took A Pill In Ibiza,2016,,1580
,m,Mr. Mister,Broken Wings,1985,,1585
,m,Mr. Mister,Kyrie,1986,,1587
,m,Eric Clapton,Change The World,1996,,1591
,f,Amy Grant,Every Heartbeat,1991,1,1592
,m,Chris Gaines,Lost In You,1999,,1593
,f,Gloria Estefan,Coming Out Of The Dark,1991,1,1594
,m,Jon Secada,Just Another Day,1992,1,1595
,m,Ricky Martin,She's All I Ever Had,1999,,1596
,f,Avril Lavigne,Complicated,2002,1,1597
,f,Avril Lavigne,I'm With You,2003,1,1599
,m,Gnarls Barkley,Crazy,2006,,1605
,m;f,The Pussycat Dolls ft. Busta Rhymes,Don't Cha,2005,,1606
,f,Madonna,Crazy For You,1985,,1608
,f,SWV,Right Here (Human Nature),1993,,1610
,m;f,The Jets,Crush On You,1986,,1614
,m,Tommy Page,I'll Be Your Everything,1990,,1615
,m,Kenny Loggins,Danger Zone,1986,,1616
,m;f,Berlin,Take My Breath Away,1986,,1618
,m,U2,Desire,1988,,1619
,m,U2,I Still Haven't Found What I'm Looking For,1987,,1620
,m,U2,With or Without You,1987,,1621
,m;f,Ginuwine,Differences,2001,,1631
,m;f,Simply Red,If You Don't Know Me By Now,1989,,1635
,f,Christina Milian,Dip It Low,2004,1,1637
,f,Rihanna,Disturbia,2008,,1640
,m,Chris Brown,Forever,2008,,1641
,f,Seduction,Two To Make It Right,1990,,1645
,m,Red Hot Chili Peppers,Under The Bridge,1992,,1649
,f,Oleta Adams,Get Here,1991,,1659
,m,Phil Collins,Groovy Kind Of Love,1988,,1673
,m;f,Patti LaBelle & Michael McDonald,On My Own,1986,,1674
,m;f,Dionne & Friends,That's What Friends Are For,1985,,1675
,m,Post Malone ft. 21 Savage,Rockstar,2017,,1678
,m,twenty one pilots,Heathens,2016,,1685
,m,twenty one pilots,Ride,2016,,1686
,m,twenty one pilots,Stressed Out,2016,,1687
,m;f,Eurythmics,Here Comes The Rain Again,1984,1,1688
,m;f,Eurythmics,Sweet Dreams (Are Made Of This),1983,1,1689
,m;f,Eurythmics,Would I Lie To You?,1985,1,1690
,m,3 Doors Down,Here Without You,2003,,1694
,m,3 Doors Down,Kryptonite,2000,,1695
,m,3 Doors Down,When I'm Gone,2003,,1696
,m,Chad Kroeger ft. Josey Scott,Hero,2002,1,1703
,m,Nickelback,How You Remind Me,2001,1,1704
,m,Nickelback,Photograph,2005,1,1705
,m,Train,"Hey, Soul Sister",2010,,1706
,f,En Vogue,Hold On,1990,1,1712
,f,En Vogue,My Lovin' (You're Never Gonna Get It),1992,,1713
,m,Chingy ft. J. Weav,One Call Away,2004,,1719
,m,Chingy,Right Thurr,2003,,1720
,m,Michael Bolton,How Am I Supposed To Live Without You,1990,1,1730
,m,Michael Bolton,Love Is A Wonderful Thing,1991,1,1732
,f,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),1987,,1734
,m;f,Boy Meets Girl,Waiting For A Star To Fall,1988,1,1735
,f,Bananarama,I Heard A Rumour,1987,1,1742
,m,Rick Astley,Never Gonna Give You Up,1988,,1743
,m,Rick Astley,Together Forever,1988,,1744
,m,Savage Garden,I Knew I Loved You,1999,,1751
,m,Savage Garden,I Want You,1997,,1752
,m,Savage Garden,Truly Madly Deeply,1998,,1753
,m,John Waite,Missing You,1984,1,1775
,f,Stevie Nicks,Talk To Me,1986,,1776
,m,Chicago,What Kind Of Man Would I Be?,1990,,1777
,f,Celine Dion,My Heart Will Go On,1998,,1781
,m,Steve Winwood,Roll With It,1988,1,1782
,m,Eric Clapton,Tears In Heaven,1992,1,1783
,m,Ruff Endz,No More,2000,,1784
,m,Rhythm Syndicate,P.A.S.S.I.O.N.,1991,,1790
,f,Rihanna,Pon de Replay,2005,,1791
,m,Donny Osmond,Soldier Of Love,1989,,1792
,m;f,Groove Theory,Tell Me,1995,1,1796
,m;f,Calvin Harris ft. Rihanna,This Is What You Came For,2016,,1798
,m;f,Rihanna ft. Calvin Harris,We Found Love,2011,,1799
,f,Tina Turner,Typical Male,1986,,1801
,f,Tina Turner,We Don't Need Another Hero,1985,,1802
,f,Tina Turner,What's Love Got To Do With It,1984,,1803
,m;f,Bill Medley & Jennifer Warnes,(I've Had) The Time Of My Life,1987,,1807
,m,Eric Carmen,Hungry Eyes,1988,,1808
,m;f,Peabo Bryson & Regina Belle,A Whole New World,1993,,1813
,m,Murray Head,One Night In Bangkok,1985,,1815
,f,TLC,No Scrubs,1999,,1820
,m;f,Fabolous ft. Mike Shorey & Lil' Mo,Can't Let You Go,2003,1,1825
,m,Cam'Ron ft. Juelz Santana,Oh Boy,2002,,1827
,m,Glass Tiger,Don't Forget Me (When I'm Gone),1986,1,1831
,m,Simple Minds,Don't You (Forget About Me),1985,,1834
,m,Bobby Brown,My Prerogative,1988,1,1847
,m,Glenn Medeiros ft. Bobby Brown,She Ain't Worth It,1990,1,1848
,m;f,Mario Winans ft. Enya & P. Diddy,I Don't Wanna Know,2004,1,1849
,m,Foreigner,I Don't Want To Live Without You,1988,,1858
,m,Foreigner,I Want To Know What Love Is,1985,,1859
,nb,Sam Smith,I'm Not The Only One,2014,1,1864
,nb,Sam Smith,Stay With Me,2014,1,1865
,m,Huey Lewis & the News,Jacob's Ladder,1987,,1870
,m,Bruce Hornsby & the Range,Mandolin Rain,1987,1,1871
,m,Bruce Hornsby & the Range,The Valley Road,1988,,1872
,m,Bruce Hornsby & the Range,The Way It Is,1986,1,1875
,m,Aerosmith,Janie's Got A Gun,1990,,1876
,m,Aerosmith,Love In An Elevator,1989,,1877
,m,Run-D.M.C.,Walk This Way,1986,,1878
,f,Christina Aguilera,Come On Over Baby (All I Want Is You),2000,1,1886
,f,Alessia Cara,Here,2016,1,1890
,f,Spice Girls,2 Become 1,1997,1,1891
,f,Ellie Goulding,Lights,2012,1,1892
,m,Fetty Wap ft. Remy Boyz,679,2015,,1895
,m,Fetty Wap,Trap Queen,2015,,1896
,f,Kelly Clarkson,A Moment Like This,2002,,1897
,m,Duran Duran,A View To A Kill,1985,1,1899
,m,Eddie Money,Take Me Home Tonight,1986,,1900
,m,"Ray Parker, Jr. & Raydio",A Woman Needs Love (Just Like You Do),1981,,1901
,m,"Ray Parker, Jr.",Ghostbusters,1984,,1902
,f,Sarah McLachlan,Adia,1998,1,1903
,f,Sarah McLachlan,Angel,1999,1,1904
,f,Lisa Stansfield,All Around The World,1990,1,1915
,m,K-Ci & JoJo,All My Life,1998,,1929
,m,K-Ci & JoJo,Tell Me It's Real,1999,,1930
,m;f,Ace Of Base,All That She Wants,1993,1,1933
,m;f,Ace Of Base,The Sign,1994,,1934
,m;f,Atlantic Starr,Always,1987,,1935
,m;f,Atlantic Starr,Secret Lovers,1986,,1936
,m,Pet Shop Boys,Always On My Mind,1988,,1937
,f,The Bangles,Manic Monday,1986,,1938
,m,Sir Mix-A-Lot,Baby Got Back,1992,,1940
,f,Monica,Angel Of Mine,1999,,1943
,f,Amy Grant,Baby Baby,1991,1,1951
,m;nb,Migos ft. Lil Uzi Vert,Bad And Boujee,2017,,1955
,m,Future,Mask Off,2017,,1956
,m;f,Machine Gun Kelly x Camila Cabello,Bad Things,2017,1,1961
,f,Christina Aguilera,Beautiful,2003,,1967
,f,P!nk,Get The Party Started,2001,,1968
,m,James Blunt,You're Beautiful,2006,1,1970
,m,Next,Too Close,1998,,1978
,f,Tina Turner,Better Be Good To Me,1984,,1983
,m;f,Heart,Never,1985,1,1984
,m;f,Jeremih,Birthday Sex,2009,,1987
,m,French Montana ft. Swae Lee,Unforgettable,2017,,1994
,f,Cardi B,Bodak Yellow (Money Moves),2017,1,1998
,m,Matthew Wilder,Break My Stride,1984,,2002
,m;f,Evanescence ft. Paul McCoy,Bring Me To Life,2003,1,2008
,m,David Archuleta,Crush,2008,,2009
,m,D.R.A.M. ft. Lil Yachty,Broccoli,2016,,2010
,m,KYLE ft. Lil Yachty,iSpy,2017,,2011
,f,Neneh Cherry,Buffalo Stance,1989,1,2016
,m;f,Aretha Franklin & George Michael,I Knew You Were Waiting (For Me),1987,,2017
,m,Survivor,Burning Heart,1986,,2020
,m,Survivor,The Search Is Over,1985,,2021
,m,Crazy Town,Butterfly,2001,,2024
,m,Levert,Casanova,1987,,2026
,m,Calloway,I Wanna Be Rich,1990,,2027
,f,Cyndi Lauper,Change Of Heart,1987,1,2032
,f,Cyndi Lauper,She Bop,1984,1,2033
,m,Snow Patrol,Chasing Cars,2006,,2038
,m,Taylor Hicks,Do I Make You Proud,2006,,2039
,m,Duran Duran,I Don't Want Your Love,1988,,2045
,m,The Fray,How To Save A Life,2006,,2047
,f,Paula Abdul,Cold Hearted,1989,,2050
,f,Paula Abdul,Straight Up,1989,,2051
,f,Expose,Come Go With Me,1987,,2058
,f,Expose,Seasons Change,1988,,2059
,f,Christina Aguilera,What A Girl Wants,2000,,2061
,f,Gloria Estefan,Don't Wanna Lose You,1989,1,2065
,f,Vanessa Williams,Save The Best For Last,1992,,2071
,m,The Moments,Love On A Two-Way Street,1970,,2091
,m,Tears For Fears,Everybody Wants To Rule The World,1985,,2096
,m,Tears For Fears,Shout,1985,,2097
,m,Portugal. The Man,Feel It Still,2017,1,2102
,f,Kim Wilde,You Keep Me Hangin' On,1987,,2103
,f,Paula Abdul,Forever Your Girl,1989,,2124
,m;f,Paula Abdul & Wild Pair,Opposites Attract,1990,,2125
,f,Adina Howard,Freak Like Me,1995,,2130
,m,Tone-Loc,Funky Cold Medina,1989,,2136
,m,Tone-Loc,Wild Thing,1989,,2137
,m,PSY,Gangnam Style,2012,,2142
,m,PSY,Gentleman,2013,,2143
,f,Lumidee,"Never Leave You - Uh Ooh, Uh Oooh!",2003,1,2149
,m,Avicii,Wake Me Up!,2013,,2155
,m,Baauer,Harlem Shake,2013,,2157
,m,Fine Young Cannibals,Good Thing,1989,,2162
,m,Fine Young Cannibals,She Drives Me Crazy,1989,,2163
,f,Whitney Houston,Greatest Love Of All,1986,,2166
,f,Whitney Houston,Saving All My Love For You,1985,,2169
,f,Tove Lo,Habits,2014,1,2172
,m,Lifehouse,Hanging By A Moment,2001,,2176
,m,Lifehouse,You And Me,2005,,2177
,m,Rod Stewart,Have I Told You Lately,1993,,2182
,m;f,John Mellencamp & Me'Shell Ndegeocello,Wild Night,1994,,2183
,m,Don Johnson,Heartbeat,1986,,2184
